time,Fuzzy (Triangular)_temp,Fuzzy (Triangular)_setpoint,Fuzzy (Triangular)_control,Fuzzy (Triangular)_error,Fuzzy (Gaussian)_temp,Fuzzy (Gaussian)_setpoint,Fuzzy (Gaussian)_control,Fuzzy (Gaussian)_error
44.6,43.77620168749443,50.0,71.645019164648,6.223798312505572,43.51173741974931,50.0,72.13029949701506,6.488262580250691
44.7,43.7231250268178,50.0,72.5663355379942,6.276874973182203,43.62115362837549,50.0,70.98530613443718,6.378846371624512
44.800000000000004,43.67462407066601,50.0,71.57987766882644,6.325375929333987,43.68453383862227,50.0,72.16527031091171,6.315466161377728
44.900000000000006,43.68788204296119,50.0,70.9096218803533,6.312117957038808,43.57853792244591,50.0,71.84993598367899,6.421462077554089
45.0,43.705106688230465,50.0,70.65345918328639,6.294893311769535,43.66559738076945,50.0,71.81479465764967,6.334402619230552
45.1,43.69743364600284,50.0,71.95022128271762,6.3025663539971575,43.70610050443474,50.0,71.77086260744461,6.293899495565263
45.2,43.70562521194466,50.0,70.42598914139506,6.294374788055343,43.69703277247286,50.0,71.4678498861922,6.302967227527141
45.300000000000004,43.7665510673259,50.0,71.94373027004025,6.233448932674101,43.661624631010724,50.0,71.15297880742926,6.338375368989276
45.400000000000006,43.81485664630539,50.0,71.2403101009843,6.185143353694613,43.69266381015863,50.0,71.09128336058856,6.307336189841372
45.5,43.864699088130465,50.0,71.0267368710759,6.135300911869535,43.68271999563228,50.0,72.0036888106686,6.317280004367717
45.6,43.902720196788366,50.0,71.00370552565268,6.097279803211634,43.729995984542796,50.0,70.62709297082918,6.270004015457204
45.7,43.73851940283063,50.0,71.01865221639667,6.261480597169367,43.81020634852362,50.0,70.24509181525202,6.1897936514763785
45.800000000000004,43.95112394528962,50.0,71.47201168397783,6.048876054710377,43.82638953022485,50.0,70.53668948094383,6.173610469775149
45.900000000000006,44.0668400971907,50.0,71.52638358890219,5.933159902809301,43.784543823860865,50.0,71.33193653038855,6.215456176139135
46.0,43.972673672271085,50.0,68.35900212179185,6.027326327728915,43.9131849324593,50.0,71.06156396350703,6.086815067540698
46.1,43.99371683076665,50.0,71.45284763253349,6.006283169233349,43.79937352906031,50.0,72.00813598618966,6.200626470939689
46.2,43.83586684406074,50.0,71.36466363948163,6.164133155939261,43.72577315807591,50.0,71.31932353157333,6.27422684192409
46.300000000000004,43.91188591223005,50.0,71.48715640729196,6.088114087769952,43.81592630110836,50.0,70.74226804664816,6.184073698891638
46.400000000000006,44.08227092450957,50.0,70.6060505842353,5.917729075490428,43.7586092493733,50.0,70.59738920472175,6.2413907506266995
46.5,44.06335903987226,50.0,71.55260217719265,5.93664096012774,44.14244652595031,50.0,71.55660001015379,5.857553474049688
46.6,44.04768657780761,50.0,71.06839689634056,5.95231342219239,44.07612215858667,50.0,70.7624518576572,5.923877841413329
46.7,44.25248038103453,50.0,71.35954827686281,5.74751961896547,43.938838592883144,50.0,70.74661664997346,6.061161407116856
46.800000000000004,44.120764449885236,50.0,70.2247846325185,5.879235550114764,43.84823948986205,50.0,71.57733046837636,6.151760510137947
46.900000000000006,44.13662292544719,50.0,71.61791325161776,5.863377074552808,44.084733848622285,50.0,69.7124696811894,5.915266151377715
47.0,44.106033527197546,50.0,69.34970584200255,5.893966472802454,44.17716625721806,50.0,69.23430026768094,5.822833742781938
47.1,44.24234105223247,50.0,71.20892368286796,5.757658947767531,44.048183363472894,50.0,71.06963928579331,5.951816636527106
47.2,44.246371305885255,50.0,70.835841931475,5.753628694114745,44.04732494378572,50.0,69.54154825917976,5.952675056214282
47.300000000000004,44.32523957944949,50.0,70.42941398814021,5.674760420550513,43.91829777870927,50.0,69.48437497948562,6.081702221290733
47.400000000000006,44.285319032370445,50.0,69.98467119294398,5.714680967629555,44.21393055229702,50.0,69.15528428619798,5.786069447702978
47.5,44.33239751653649,50.0,68.53298129113325,5.6676024834635115,44.09848978584763,50.0,69.24739484294902,5.901510214152367
47.6,44.349409376543576,50.0,69.92008949982831,5.650590623456424,44.17072249388649,50.0,68.92457909102771,5.829277506113513
47.7,44.19740181357541,50.0,70.82230124691905,5.802598186424589,44.03025013107484,50.0,71.65179269436385,5.969749868925163
47.800000000000004,44.41279445814364,50.0,68.32381528939943,5.587205541856363,44.225139609293386,50.0,68.65070907373286,5.774860390706614
47.900000000000006,44.50495878671964,50.0,69.30875710895438,5.495041213280359,44.19232672758356,50.0,70.86956168225846,5.807673272416437
48.0,44.481527809201985,50.0,69.96213269994468,5.518472190798015,44.14793786861822,50.0,68.94120603506803,5.852062131381778
48.1,44.45896553871487,50.0,69.81578020244727,5.541034461285129,44.32245103525084,50.0,69.97425316159321,5.677548964749157
48.2,44.389187503049236,50.0,68.65698473723425,5.610812496950764,44.36555793729232,50.0,68.94967723442109,5.634442062707677
48.300000000000004,44.40149830388839,50.0,70.43794987126776,5.598501696111612,44.23560622155035,50.0,69.22527499005494,5.7643937784496515
48.400000000000006,44.443491207224525,50.0,69.61045844791798,5.556508792775475,44.434423551154325,50.0,68.95064335571101,5.565576448845675
48.5,44.45911704312501,50.0,70.03175816149492,5.540882956874988,44.44411495532533,50.0,68.58574153364918,5.5558850446746675
48.6,44.678435169067136,50.0,67.84895354068986,5.321564830932864,44.44547211332129,50.0,69.8809469721652,5.554527886678713
48.7,44.522749442884106,50.0,70.24911460951587,5.4772505571158945,44.42823494024078,50.0,67.25612488602744,5.5717650597592225
48.800000000000004,44.777188177620644,50.0,66.1641534645135,5.222811822379356,44.482161874619365,50.0,70.06764035316225,5.517838125380635
48.900000000000006,44.58719447494437,50.0,70.65319674590059,5.4128055250556315,44.49957690049966,50.0,68.41007163648881,5.500423099500338
49.0,44.66820819621017,50.0,68.63439710852386,5.331791803789827,44.42312277335969,50.0,68.17132411989505,5.576877226640313
49.1,44.72550134379884,50.0,69.57255102447736,5.27449865620116,44.363096219355725,50.0,69.47754330298535,5.636903780644275
49.2,44.757257483517215,50.0,68.18919552213642,5.242742516482785,44.433792744259804,50.0,69.53986030358048,5.566207255740196
49.300000000000004,44.69668520561361,50.0,69.51286923247365,5.303314794386388,44.28027646248371,50.0,69.06699850670289,5.719723537516288
49.400000000000006,44.70998025858556,50.0,69.82714412098751,5.29001974141444,44.49130717474985,50.0,70.39254538003631,5.508692825250151
49.5,44.794728294715796,50.0,69.2100454180097,5.205271705284204,44.60148743858354,50.0,67.45865211718854,5.39851256141646
49.6,44.63653855288597,50.0,68.60072766806233,5.363461447114027,44.53905006317536,50.0,66.25849521148352,5.46094993682464
49.7,44.627208743629765,50.0,68.99102719930771,5.372791256370235,44.767020439335894,50.0,69.98050384175511,5.232979560664106
49.800000000000004,44.79498577039771,50.0,70.61013253161667,5.205014229602291,44.57550843688646,50.0,66.49297378005446,5.424491563113541
49.900000000000006,44.85955586475272,50.0,67.81422922537719,5.140444135247279,44.59897451673873,50.0,69.51501373951038,5.401025483261272
50.0,44.901111958883746,50.0,69.33561184688456,5.098888041116254,44.755971813819556,50.0,68.66990158213935,5.244028186180444
50.1,44.87690832975725,50.0,69.72216689727608,5.123091670242751,44.63880542465842,50.0,67.18100834262552,5.361194575341578
50.2,45.039554297811435,50.0,67.56848986825764,4.960445702188565,44.725278521367976,50.0,69.02573719618218,5.274721478632024
50.300000000000004,44.94725514921212,50.0,67.14255584206497,5.052744850787882,44.68121221725208,50.0,69.38017629932749,5.318787782747918
50.400000000000006,44.83346071773973,50.0,70.25541670066437,5.166539282260267,44.75291046010212,50.0,68.38786529108818,5.247089539897878
50.5,44.984761258024164,50.0,68.91808411727372,5.0152387419758355,44.80600238830751,50.0,67.47941538953131,5.193997611692488
50.6,44.85167841941131,50.0,69.83756380423401,5.148321580588693,44.80884917190042,50.0,68.19423478249112,5.19115082809958
50.7,44.93282316064874,50.0,65.82748706762278,5.067176839351262,44.71772413675471,50.0,70.04228284126663,5.282275863245289
50.800000000000004,44.895919554486994,50.0,68.96549580834254,5.104080445513006,44.86026760892387,50.0,67.6914357458876,5.13973239107613
50.900000000000006,45.11021506986549,50.0,68.46621337290081,4.88978493013451,44.83079453609188,50.0,68.96456282946919,5.169205463908121
51.0,44.7926795357879,50.0,69.8976200557353,5.207320464212103,44.94153587872899,50.0,66.96619753842184,5.058464121271008
51.1,45.14464732235027,50.0,66.28374161956917,4.8553526776497336,45.022470981595916,50.0,68.24852535850651,4.977529018404084
51.2,45.02604774500143,50.0,68.44665372699474,4.973952254998572,44.80866685238161,50.0,64.596993704381,5.191333147618387
51.300000000000004,44.9617912009008,50.0,67.42285719241815,5.038208799099202,44.90951096192153,50.0,69.48033362808334,5.0904890380784735
51.400000000000006,44.95558032374635,50.0,68.87558823962189,5.0444196762536535,44.927600420258955,50.0,66.4281440185903,5.072399579741045
51.5,45.00184084116396,50.0,66.98976618442762,4.998159158836039,44.93346208792573,50.0,67.79557738856978,5.066537912074267
51.6,45.089594736805275,50.0,69.29278269704115,4.9104052631947255,44.976510131475685,50.0,68.61621542429212,5.023489868524315
51.7,45.22263441957414,50.0,66.3426350933547,4.777365580425858,44.89546407591172,50.0,67.36373408036374,5.104535924088282
51.800000000000004,45.126166840519005,50.0,66.42170411760972,4.873833159480995,45.06865372398596,50.0,67.74718195025413,4.93134627601404
51.900000000000006,45.267931217387385,50.0,68.56162523046122,4.732068782612615,45.02606567127985,50.0,68.54862239356864,4.973934328720148
52.0,45.090858064275814,50.0,70.16424691216393,4.909141935724186,45.103957662025856,50.0,67.93792974909583,4.896042337974144
52.1,45.14753913987481,50.0,65.35705848776269,4.852460860125191,45.20950829555941,50.0,66.88266848949017,4.790491704440591
52.2,45.22572757679518,50.0,66.50715118763586,4.77427242320482,45.06378913169704,50.0,68.54232195290818,4.9362108683029575
52.300000000000004,45.32279604361343,50.0,67.36586341031864,4.67720395638657,44.94014903790918,50.0,64.59008238394279,5.05985096209082
52.400000000000006,45.11057823655547,50.0,69.83021529775445,4.889421763444531,44.92596042750606,50.0,68.19100173225308,5.0740395724939376
52.5,45.15477621266776,50.0,65.75541781644567,4.8452237873322375,45.02048754570986,50.0,65.65000036457988,4.979512454290138
52.6,45.38140655503741,50.0,69.06063262390624,4.618593444962592,45.10448878587542,50.0,66.10994064430278,4.895511214124582
52.7,45.45277481795642,50.0,65.90161440853424,4.547225182043583,45.128792458366796,50.0,66.55063482123535,4.871207541633204
52.800000000000004,45.287878581599216,50.0,65.18417754850861,4.712121418400784,45.19971819395972,50.0,68.20050356092813,4.800281806040282
52.900000000000006,45.30404042964257,50.0,68.45430224096373,4.695959570357431,45.32654350249168,50.0,65.61801982270737,4.673456497508319
53.0,45.364802936349584,50.0,68.82902890526871,4.635197063650416,45.188674737049226,50.0,67.42668820836403,4.811325262950774
53.1,45.28079787955134,50.0,65.84784479699243,4.7192021204486565,45.17036075509117,50.0,66.92923935560536,4.829639244908833
53.2,45.3748376569803,50.0,64.11592004436527,4.625162343019703,45.40977109483208,50.0,66.17056601216102,4.590228905167919
